Employee ID    Category       Sales Amount
1237           Hardware             966.91
1564           Hardware             792.91
1556           Software             361.18
1264           Software             621.78
1868           Hardware             481.12
1227           Software             920.14
1876           Software             617.83
1545           Software            1123.15
1575           Hardware             674.84
1878           Software             772.41
1276           Hardware            1052.70
1249           Hardware             414.85
1269           Hardware            1147.94
1545           Hardware             564.55
1528           Software             876.96
1546           Hardware            1118.35
1237           Software             573.03
1554           Software             584.07
1874           Software             647.07
1848           Hardware             512.39
1547           Hardware             375.18
1879           Software             487.99
1569           Software            1196.75
1856           Software            1078.11
1826           Software             895.12
1539           Hardware            1094.21
1874           Hardware            1042.46
1566           Hardware             548.67
1547           Hardware            1062.03
1254           Software             684.42
1237           Hardware             318.39
1227           Software             451.33
1555           Hardware             570.74
1867           Software             797.36
1534           Hardware            1197.96
1878           Software            1161.09
1545           Software             547.48
1537           Hardware             529.79
1236           Hardware             804.75
1256           Software             443.76
1836           Hardware             726.10
1244           Hardware             325.77
1248           Hardware             647.05
1534           Software             500.62
1574           Hardware            1117.81
1238           Software             282.55
1268           Software             534.83
1538           Hardware             519.49
1858           Hardware            1181.42
1268           Software             942.92
1828           Software             997.17
1875           Software             720.35
1257           Hardware             500.07
1259           Software             586.09
1278           Software            1211.32
1858           Hardware             901.46
1876           Software             952.48
1279           Software            1041.03
1259           Software             419.13
1548           Hardware             484.96
1569           Software             375.63
1869           Software             965.31
1234           Hardware             854.06
1566           Software            1068.99
1234           Hardware             750.08
1575           Hardware             652.52
1557           Hardware            1159.67
1544           Software             465.26
1565           Hardware             862.62
1279           Hardware             326.06
1849           Software             308.57
1225           Hardware             257.22
1259           Hardware             481.57
1869           Software             937.56
1869           Software            1031.95
1537           Software             841.62
1876           Software            1029.47
1566           Hardware             460.68
1869           Hardware             734.52
1279           Software             967.65
1239           Hardware             749.34
1228           Software             690.54
1865           Hardware             921.04
1258           Hardware             798.54
1836           Hardware             385.40
1265           Software             540.49
1539           Software            1116.26
1849           Hardware             447.65
1226           Hardware             349.32
1249           Software             839.57
1837           Hardware             283.42
1838           Hardware            1032.11
1879           Software             391.93
1826           Hardware             623.28
1525           Hardware             755.27
1577           Hardware            1212.91
1577           Hardware             776.47
1538           Hardware             942.00
1575           Software             645.49
1254           Software            1245.53
1578           Hardware             949.34
1266           Software            1147.81
1264           Hardware             777.74
1858           Software             527.01
1836           Software             715.30
1226           Hardware             693.89
1866           Software            1102.07
1278           Software             647.59
1835           Hardware             906.23
1849           Hardware             433.33
1865           Hardware             623.98
1545           Hardware             922.84
1579           Hardware             551.35
1876           Hardware             417.54
1247           Software             819.87
1574           Software             456.20
1844           Hardware             555.97
1264           Hardware            1187.06
1557           Software             560.00
1864           Hardware             680.17
1277           Hardware             863.70
1569           Hardware             573.96
1567           Hardware             534.03
1829           Software             399.85
1544           Hardware            1136.22
1274           Software             995.69
1876           Hardware            1170.96
1857           Hardware             343.11
1238           Hardware             923.48
1247           Hardware             252.42
1259           Hardware            1055.62
1876           Software            1211.15
1279           Software             331.45
1529           Hardware             827.91
1874           Hardware             859.67
1834           Hardware            1213.63
1839           Software            1201.35
1564           Hardware             678.88
1528           Software             757.09
1548           Hardware            1130.29
1236           Software             772.39
1876           Software             537.85
1226           Software             350.13
1866           Software             846.04
1549           Hardware             861.00
1537           Hardware             708.54
1537           Hardware            1089.83
1238           Hardware             406.58
1827           Hardware             531.57
1239           Software             360.65
1824           Hardware            1192.98
1825           Hardware             559.51
1546           Software             263.68
1235           Software             330.33
1265           Software            1069.63
1875           Hardware             800.93
1864           Software             630.82
1225           Software             415.92
1267           Software            1247.05
1828           Software             925.56
1576           Hardware             463.66
1537           Software            1170.40
1277           Software             785.21
1564           Hardware            1073.35
1549           Software             532.75
1565           Hardware            1204.22
1845           Hardware            1203.80
1835           Software             275.57
1879           Hardware             711.77
1527           Software             979.64
1866           Software             896.69
1259           Software             499.44
1255           Software             650.25
1235           Software            1109.62
1869           Software            1064.89
1828           Hardware            1200.24
1846           Hardware             952.85
1569           Software            1148.15
1545           Software            1130.10
1278           Hardware             360.92
1224           Software             838.02
1834           Software             898.15
1246           Hardware             659.63
1277           Software            1045.17
1274           Software             326.30
1839           Software            1197.77
1826           Hardware             786.90
1254           Hardware             442.09
1226           Hardware             898.03
1575           Software            1221.32
1565           Hardware            1134.47
1549           Software             415.27
1856           Software             672.57
1825           Hardware             279.56
1225           Software            1236.46
1536           Hardware             544.38
1557           Software            1076.05
1566           Software            1111.61
1267           Hardware             456.57
1564           Hardware             675.32
1539           Software            1020.61
1225           Software             681.30
1548           Software             416.55
1227           Software             968.79
1247           Hardware             564.13
1544           Hardware             482.00
1867           Software             913.21
1564           Hardware             443.44
1857           Hardware            1096.45
1524           Hardware             323.01
1258           Software             339.87
1249           Hardware            1027.45
1248           Software             999.12
1574           Software             634.41
1839           Hardware             611.37
1228           Software            1099.63
1249           Software             824.63
1574           Hardware             257.42
1564           Hardware             585.53
1878           Software             539.07
1227           Software             964.15
1567           Hardware             747.26
1565           Hardware             981.16
1865           Hardware             277.21
1526           Hardware             821.75
1525           Hardware            1168.51
1847           Hardware             804.54
1227           Software             334.48
1534           Hardware             485.15
1226           Software             385.95
1867           Hardware             268.39
1268           Software             373.37
1859           Hardware             900.94
1226           Software             872.97
1275           Software            1218.35
1529           Hardware             746.09
1239           Hardware             537.32
1264           Software             996.35
1525           Software            1044.00
1559           Software            1039.64
1849           Software             568.36
1538           Software             821.71
1868           Software            1117.31
1228           Software            1118.43
1277           Hardware             537.67
1824           Hardware             406.30
1829           Hardware             696.63
1234           Hardware             682.40
1237           Software             530.72
1549           Software             598.39
1544           Software             363.18
1256           Hardware             301.62
1525           Hardware             850.49
1538           Hardware             330.12
1574           Software             935.04
1237           Software             971.40
1267           Hardware            1185.77
1575           Hardware             420.87
1249           Software             889.64
1845           Software            1155.89
1538           Software             283.86
1569           Software             864.11
1555           Software             288.70
1555           Software             331.22
1877           Hardware            1126.80
1549           Hardware             635.76
1226           Hardware            1197.78
1524           Software            1045.07
1268           Software             592.13
1858           Hardware             983.05
1276           Hardware             607.21
1266           Hardware             445.81
1566           Software             642.12
1256           Software            1226.89
1545           Hardware             859.61
1835           Hardware             345.09
1847           Hardware             977.48
1879           Hardware            1050.69
1836           Software             562.84
1267           Hardware             755.96
1259           Software            1219.62
1526           Hardware             306.79
1877           Hardware            1019.54
1267           Software             939.47
1844           Software             580.35
1579           Software             307.26
1548           Software            1144.05
1576           Hardware             958.81
1866           Hardware            1036.18
1534           Software             623.26
1224           Hardware             889.93
1854           Software             716.86
1565           Hardware             995.97
1559           Software             381.95
1279           Hardware            1163.93
1277           Hardware             510.36
1269           Hardware             469.25
1825           Software            1059.80
1268           Software             253.50
1247           Software            1074.48
1828           Hardware             754.87
1867           Software             782.47
1539           Hardware             751.75
1556           Hardware            1127.95
1249           Software             590.31
1838           Hardware            1125.15
1876           Software             967.93
1834           Software             418.67
1534           Hardware             840.36
1836           Software             400.45
1568           Hardware             859.44
1244           Hardware             279.80
1557           Hardware             662.38
1524           Software             466.75
1875           Software             451.30
1535           Hardware             663.37
1868           Hardware            1179.04
1536           Software            1012.04
1239           Software             758.11
1864           Hardware             698.44
1249           Hardware             649.53
1264           Hardware             363.30
1579           Software            1203.59
1529           Hardware             729.62
1244           Software            1142.31
1576           Software             774.35
1258           Software             542.51
1559           Hardware             870.28
1877           Software             706.34
1565           Software            1228.21
1567           Hardware             286.20
1558           Software            1046.06
1566           Hardware            1045.84
1838           Software             727.96
1837           Hardware             622.56
1876           Software             541.07
1865           Software             686.46
1867           Hardware            1102.11
1834           Hardware             836.47
1245           Software            1049.43
1279           Software             651.10
1226           Hardware             294.44
1564           Hardware            1233.86
1568           Software            1215.42
1239           Software             635.07
1268           Software            1165.38
1546           Hardware             558.12
1269           Software             685.07
1846           Software             668.86
1254           Software             782.83
1834           Software             925.15
1525           Software             652.28
1544           Hardware             296.38
1844           Software            1226.60
1837           Hardware            1229.80
1247           Software             905.43
1244           Software            1249.66
1844           Software             879.16
1269           Software            1074.86
1579           Hardware             372.47
1867           Hardware             608.14
1834           Hardware            1227.09
1567           Software            1193.57
1547           Hardware            1171.55
1826           Hardware             489.34
1828           Hardware            1156.90
1268           Hardware             371.57
1229           Software            1151.14
1564           Hardware            1204.14
1266           Hardware             745.40
1825           Software             867.40
1834           Hardware             948.59
1556           Software             934.52
1254           Hardware             568.54
1227           Hardware             333.51
1847           Software             524.30
1824           Hardware             910.73
1838           Software             487.79
1228           Software            1239.69
1848           Hardware            1216.29
1264           Hardware            1073.12
1559           Hardware             953.01
1264           Hardware             793.11
1225           Hardware             282.33
1856           Hardware             252.28
1857           Hardware             796.77
1539           Hardware             364.74
1559           Software             955.51
1856           Software             838.84
1834           Software             530.25
1837           Software             405.42
1854           Hardware             978.42
1257           Software             949.68
1524           Software            1145.57
1559           Software             872.27
1526           Hardware             659.70
1266           Hardware            1110.68
1249           Software             402.65
1527           Software            1146.70
1225           Hardware             417.16
1867           Hardware             415.90
1239           Hardware             639.62
1848           Software             458.91
1878           Software             827.41
1226           Software            1212.41
1544           Hardware            1057.60
1527           Hardware             809.84
1527           Software            1167.95
1827           Hardware             260.43
1874           Hardware             520.11
1266           Hardware             391.69
1864           Software             465.80
1835           Hardware             414.11
1856           Software             860.94
1268           Software             510.90
1269           Hardware            1050.57
1559           Hardware             789.78
1247           Software             660.45
1249           Hardware            1010.60
1236           Software             589.12
1265           Hardware             433.65
1235           Hardware             564.50
1844           Hardware            1187.62
1534           Hardware             647.64
1537           Software             502.04
1546           Software            1065.76
1225           Software            1222.99
1837           Software             723.24
1278           Hardware             929.16
1269           Software             804.59
1276           Hardware            1094.89
1525           Software             800.12
1866           Software             596.30
1868           Software             370.40
1867           Software            1007.16
1279           Software             395.12
1544           Software            1007.59
1876           Software             595.49
1245           Hardware             308.27
1239           Hardware            1104.85
1848           Software             460.21
1574           Hardware             349.45
1244           Software             914.81
1874           Hardware             645.32
1536           Hardware             718.16
1834           Software             839.97
1837           Software            1227.47
1527           Software             413.00
1226           Hardware            1182.45
1545           Software             405.24
1266           Software             561.55
1254           Software             520.50
1576           Software             559.89
1555           Hardware             818.76
1278           Hardware            1066.89
1569           Hardware             342.60
1835           Software            1042.26
1244           Hardware            1074.78
1524           Software            1141.41
1876           Software             572.93
1235           Software             972.09
1278           Software             696.07
1564           Software             364.07
1225           Software             761.02
1846           Hardware            1018.88
1827           Software             525.35
1839           Hardware             912.34
1565           Software             365.97
1547           Hardware             844.85
1279           Software            1022.10
1858           Software             479.23
1865           Hardware             296.50
1838           Hardware             282.13
1547           Hardware            1061.94
1854           Software             704.70
1264           Hardware             968.60
1544           Software            1007.55
1524           Hardware            1228.49
1236           Hardware            1089.74
1548           Hardware             836.62
1558           Hardware             702.84
1547           Software             616.75
1267           Hardware             419.76
1527           Software             457.88
1825           Hardware             738.37
1835           Hardware            1126.91
1546           Software             691.65
1239           Software            1024.80
1858           Software             340.39
1235           Software             258.75
1848           Software             528.21
1865           Software             419.49
1526           Hardware             261.77
1875           Hardware             414.47
1846           Software            1106.16
1848           Hardware             760.85
1225           Hardware             956.21
1224           Software             689.09
1846           Software             572.64
1558           Hardware             447.20
1239           Software            1246.00
1547           Software            1172.27
1535           Hardware             971.15
1274           Software             706.38
1574           Hardware             500.25
1864           Hardware             740.67
1839           Hardware             662.07
1576           Hardware             641.38
1574           Software             303.60
1534           Software             360.87
1879           Software            1246.64
1864           Software             778.40
1528           Software             625.50
1824           Hardware             879.62
1875           Software             982.43
1528           Software            1112.51
1527           Software             494.90
1829           Software             325.82
1547           Software             711.34
1269           Hardware             652.74
1856           Software            1172.50
1544           Hardware             704.79
1878           Hardware             281.07
1564           Hardware             473.68
1269           Hardware             822.51
1856           Hardware             294.16
1874           Hardware             466.10
1226           Software             259.59
1874           Hardware             681.84
1848           Software             447.24
1845           Software             385.23
1869           Software             351.05
1245           Hardware             736.85
1845           Software             880.87
1874           Hardware             431.46
1254           Software             293.00
1249           Software             888.61
1837           Hardware             473.79
1224           Software             686.59
1555           Hardware             879.41
1249           Software             632.61
1566           Hardware             573.45
1538           Software             847.10
1239           Hardware             700.35
1275           Software            1223.98
1536           Software             780.46
1526           Software             646.73
1576           Software            1195.64
1879           Hardware             349.27
1236           Software             251.35
1236           Software             774.38
1569           Software            1188.90
1537           Software             309.64
1228           Software             496.00
1837           Software             299.66
1576           Hardware             947.23
1564           Hardware             675.61
1239           Software             674.49
1837           Software             594.82
1537           Hardware             720.25
1237           Hardware             469.32
1266           Hardware             387.41
1855           Software             751.28
1277           Software             791.76
1537           Software             838.20
1878           Software             983.78
1576           Hardware             508.60
1245           Software            1019.83
1228           Hardware            1219.28
1525           Software             346.39
1524           Hardware             673.93
1239           Software             890.42
1229           Hardware            1016.88
1856           Software            1203.62
1848           Software            1039.06
1879           Hardware            1064.46
1525           Software             769.85
1846           Software             905.87
1574           Software             812.84
1275           Software             416.50
1549           Hardware             829.30
1857           Software             740.36
1264           Software             528.22
1279           Hardware             593.78
1568           Software             526.86
1246           Software             722.52
1537           Hardware             481.67
1866           Hardware            1049.89
1258           Software             845.38
1559           Hardware             887.84
1269           Software             638.24
1879           Hardware             602.81
1567           Software             593.21
1528           Hardware            1094.22
1837           Hardware            1066.99
1828           Hardware             474.58
1244           Software            1076.86
1874           Hardware             316.87
1826           Software             852.98
1869           Software             844.38
1879           Software             266.31
1555           Hardware             446.60
1576           Software             522.78
1227           Software             887.16
1854           Hardware             478.72
1556           Software             583.74
1837           Software             972.43
1526           Hardware             329.72
1225           Hardware             538.65
1866           Hardware             839.49
1865           Software             877.94
1259           Software             489.34
1559           Hardware             455.79
1834           Software             628.73
1238           Hardware             622.26
1264           Software             828.88
1249           Software             597.21
1554           Hardware             466.45
1566           Hardware             724.78
1247           Hardware             993.40
1856           Software             355.13
1874           Hardware             270.57
1838           Software             746.30
1539           Hardware             366.26
1849           Hardware             325.06
1865           Software            1153.30
1259           Software             730.53
1869           Hardware            1114.74
1229           Hardware             972.62
1244           Hardware             717.99
1526           Software            1109.05
1549           Software             729.14
1537           Software             803.76
1567           Hardware             857.53
1845           Hardware            1133.82
1578           Hardware            1080.37
1838           Software            1043.44
1829           Software            1053.18
1279           Software             793.15
1255           Hardware             958.12
1255           Hardware             802.94
1865           Software            1170.92
1857           Software            1240.21
1537           Hardware            1124.39
1839           Software             752.53
1224           Hardware             750.32
1258           Hardware             705.95
1876           Hardware             854.67
1248           Software             293.76
1225           Hardware             815.92
1855           Software             926.67
1568           Software             988.50
1238           Hardware            1230.14
1567           Software            1161.06
1577           Hardware            1068.92
1844           Hardware             474.60
1556           Hardware             941.43
1567           Software            1151.24
1526           Software            1142.07
1249           Software             420.50
1829           Hardware            1050.30
1848           Hardware            1020.02
1526           Hardware             929.22
1275           Software             635.59
1225           Software             603.67
1277           Software             665.31
1836           Software             402.72
1246           Software             679.80
1257           Software             733.34
1556           Software             947.31
1856           Hardware             652.16
1878           Software             410.65
1545           Software             836.27
1826           Software             481.79
1876           Software             298.83
1237           Hardware            1030.91
1859           Software            1243.35
1525           Hardware             943.00
1525           Hardware             423.72
1578           Software             631.66
1576           Hardware             390.55
1577           Hardware             855.04
1859           Software             988.01
1557           Software            1245.93
1875           Hardware             491.74
1859           Hardware             892.66
1865           Hardware             751.04
1244           Software             386.83
1829           Hardware             711.87
1876           Software             673.68
1874           Hardware             698.81
1848           Software            1105.09
1535           Software             834.71
1868           Software            1062.82
1569           Hardware             959.93
1279           Software             524.24
1575           Hardware             439.11
1245           Software             958.05
1844           Software            1230.17
1554           Software             897.18
1264           Software             571.71
1864           Hardware             600.48
1229           Software             696.37
1576           Hardware            1148.31
1828           Software             912.21
1558           Hardware             361.70
1527           Hardware             452.97
1579           Software             920.13
1245           Software             451.04
1248           Software            1043.64
1836           Hardware             428.99
1556           Hardware            1122.33
1875           Software             660.65
1547           Hardware             671.93
1247           Hardware             805.49
1564           Software             976.44
1526           Hardware            1164.23
1277           Software             802.75
1867           Software             943.58
1255           Software             564.92
1255           Software             911.93
1266           Hardware             306.23
1547           Software             799.91
1279           Software             877.75
1844           Hardware             847.63
1855           Software             677.26
1278           Hardware             849.62
1224           Software             355.56
1259           Software            1087.12
1249           Software             820.87
1869           Hardware             513.85
1849           Hardware             944.26
1258           Hardware             583.88
1266           Software             350.08
1554           Hardware            1074.72
1259           Hardware             631.09
1249           Hardware             304.30
1579           Software             395.29
1249           Software            1100.83
1856           Software             503.29
1548           Hardware             900.40
1265           Hardware             884.10
1876           Software             366.19
1844           Hardware             285.18
1268           Hardware             877.10
1566           Software             350.70
1829           Hardware             278.78
1528           Hardware             390.77
1539           Software             270.90
1839           Hardware            1226.70
1224           Software             794.47
1564           Hardware             468.88
1275           Software             813.18
1235           Software             637.51
1575           Hardware             842.56
1245           Hardware             449.73
1577           Software             612.88
1274           Software             704.21
1876           Software            1248.70
1528           Hardware            1092.07
1846           Software             316.77
1237           Software             337.88
1875           Hardware            1152.43
1855           Software            1031.78
1826           Software             790.14
1239           Hardware             532.46
1238           Software             935.14
1247           Hardware             321.98
1576           Hardware             285.10
1526           Hardware            1168.16
1876           Hardware             638.57
1867           Software             492.65
1577           Hardware            1113.25
1248           Software             304.26
1237           Software             886.76
1224           Software            1084.71
1864           Software             814.95
1544           Hardware             978.47
1235           Hardware             305.57
1249           Software             701.67
1266           Software             834.07
1834           Hardware             499.86
1567           Software             451.65
1545           Software             560.70
1849           Hardware             692.17
1277           Software            1250.13
1568           Software            1226.94
1837           Hardware             532.27
1237           Hardware             654.27
1554           Software             977.53
1534           Software             801.61
1248           Hardware             693.24
1555           Software             904.10
1826           Hardware             596.20
1868           Software            1042.60
1275           Software             367.48
1227           Software            1217.80
1279           Hardware             481.00
1876           Software             426.56
1534           Software             680.97
1549           Software            1130.16
1549           Hardware             266.94
1535           Software             467.38
1567           Software             597.43
1259           Hardware             613.38
1234           Hardware            1139.97
1839           Software             637.12
1535           Software             477.40
1267           Software            1245.28
1237           Software             640.37
1864           Hardware             785.53
1876           Software            1118.86
1576           Software             879.04
1528           Software             959.61
1868           Hardware            1065.04
1834           Software             300.36
1828           Software             820.44
1859           Software             730.72
1535           Software             349.22
1278           Hardware             837.60
1566           Software             494.60
1864           Software             332.10
1559           Software            1161.78
1555           Hardware            1120.56
1848           Hardware             621.18
1537           Software             682.94
1827           Software            1085.03
1856           Hardware            1167.10
1269           Hardware             886.15
1577           Hardware             534.06
1868           Hardware             697.91
1538           Software            1167.06
1558           Software            1110.04
1824           Software             275.23
1855           Software             985.44
1878           Hardware             528.88
1248           Software             925.60
1235           Hardware            1224.10
1529           Software             266.70
1837           Hardware             427.74
1237           Hardware             943.12
1576           Software             422.50
1538           Software             615.35
1524           Software             852.10
1547           Hardware             428.11
1845           Hardware             940.32
1836           Software             780.58
1266           Software            1149.87
1239           Software             471.57
1274           Software             665.88
1257           Hardware             610.60
1256           Hardware            1074.99
1274           Software             658.67
1244           Hardware             605.77
1245           Hardware             973.63
1855           Software             333.54
1865           Hardware            1243.05
1565           Software             682.24
1855           Hardware            1177.40
1828           Hardware             638.39
1858           Hardware             821.52
1228           Software            1028.01
1578           Hardware             896.11
1856           Software            1243.23
1825           Hardware             500.29
1558           Hardware             783.67
1835           Hardware             589.92
1255           Software             998.25
1534           Hardware             571.72
1245           Software             394.53
1258           Hardware             423.94
1226           Software             895.23
1836           Hardware             681.54
1537           Hardware             410.99
1579           Hardware             694.71
1878           Hardware            1114.12
1855           Software             505.60
1569           Hardware             778.35
1234           Software             748.19
1866           Hardware             568.21
1224           Hardware             919.09
1278           Software             641.24
1828           Hardware             407.24
1865           Hardware             954.65
1827           Hardware             667.29
1844           Hardware             633.42
1839           Software             886.61
1559           Hardware             295.67
1524           Software             541.78
1827           Hardware             681.19
1246           Software            1217.41
1557           Hardware             993.09
1829           Software            1046.20
1856           Hardware             296.21
1539           Hardware            1171.10
1846           Hardware             369.48
1846           Hardware             573.47
1855           Software             373.85
1255           Hardware             678.01
1827           Hardware             716.78
1535           Software            1075.54
1567           Software             488.12
1226           Software             756.26
1826           Hardware             841.36
1277           Hardware            1234.58
1574           Software             692.94
1239           Hardware             920.27
1249           Hardware            1115.68
1266           Hardware            1134.79
1556           Hardware             811.07
1567           Hardware            1117.80
1259           Hardware            1018.37
1274           Software             436.57
1226           Software            1243.41
1228           Hardware            1140.33
1875           Software            1188.85
1874           Software            1047.25
1868           Software             250.92
1577           Hardware             550.13
1554           Software             966.43
1846           Software             291.41
1548           Hardware             765.93
1576           Hardware            1104.71
1265           Hardware             442.94
1559           Software             584.49
1525           Software             676.03
1229           Software             670.81
1565           Software            1008.81
1255           Hardware             603.13
1226           Hardware             633.41
1266           Hardware             652.89
1877           Software             394.70
1835           Hardware             961.86
1237           Hardware             339.74
1535           Software             913.09
1527           Hardware            1227.62
1846           Software             373.31
1865           Software             350.49
1225           Software            1193.74
1538           Software            1066.51
1546           Hardware             337.01
1848           Software             373.84
1277           Software            1035.34
1835           Hardware             960.35
1549           Hardware             296.55
1528           Hardware            1057.01
1577           Hardware            1205.04
1224           Software             487.81
1238           Hardware             319.38
1254           Hardware             294.12
1855           Software             612.62
1578           Hardware             305.32
1228           Hardware             264.00
1528           Software            1021.56
1238           Hardware             736.00
1554           Software            1198.68
1255           Hardware             458.70
1526           Software             504.85
1827           Software             542.17
1866           Hardware             619.19
1876           Hardware             863.83
1559           Software            1148.96
1827           Hardware             908.73
1245           Hardware             743.27
1279           Software             751.49
1279           Software             785.25
1867           Hardware             542.86
1855           Software            1012.51
1829           Hardware             874.78
1534           Software             474.74
1536           Hardware             409.77
1547           Software            1178.35
1528           Hardware            1139.55
1566           Hardware             801.04
1269           Software             649.74
1874           Software             855.14
1544           Software             774.60
1226           Hardware             668.66
1279           Hardware            1001.56
1877           Software             563.79
1846           Hardware            1009.47
1274           Hardware             600.91
1824           Hardware             721.53
1244           Hardware             276.82
1226           Hardware            1236.61
1228           Software             533.21
1829           Software            1012.95
1265           Software             469.05
1847           Hardware             693.14
1277           Software            1116.02
1267           Software             936.10
1257           Hardware             663.64
1848           Hardware             626.12
1275           Software             504.12
1227           Software             844.72
1279           Software             473.72
1558           Software             970.24
1866           Software             660.52
1576           Software             292.00
1226           Hardware            1158.51
1228           Software             509.04
1259           Software            1148.81
1869           Software             468.06
1567           Software             661.95
1275           Hardware             561.71
1574           Hardware             429.02
1234           Software            1110.94
1858           Hardware            1164.74
1848           Hardware            1142.27
1844           Hardware             665.97
1544           Hardware             927.06
1856           Software            1126.02
1526           Hardware             637.33
1247           Hardware            1004.13
1876           Hardware             525.27
1244           Hardware             839.45
1268           Hardware             978.28
1564           Hardware             389.99
1835           Software             830.25
1244           Software             468.81
1556           Software             310.11
1234           Software             846.91
1568           Software            1000.54
1235           Hardware             601.13
1854           Software            1167.56
1575           Software             286.49
1867           Hardware             860.04
1569           Software             296.29
1276           Hardware            1140.90
1555           Software             801.42
1249           Hardware             813.95
1548           Hardware             626.12
1545           Software            1052.15
1229           Software             456.83
1229           Software             269.28
1525           Hardware             728.04
1265           Hardware             629.81
1559           Software             596.17
1254           Software             564.85
1559           Hardware             347.12
1547           Hardware             673.12
1877           Hardware             631.57
1859           Hardware             381.73
1256           Hardware             887.74
1528           Hardware             730.75
1846           Hardware             341.67
1246           Software             674.28
